"XLA_ADR_RULE.AmbContextCode","XLA_ADR_RULE.ApplicationShortName","XLA_ADR_RULE.SegmentRuleCode","XLA_ADR_RULE.SegmentRuleTypeCode","XLA_ADR_RULE_DETAIL.AmbContextCode","XLA_ADR_RULE_DETAIL.ApplicationShortName","XLA_ADR_RULE_DETAIL.SegmentRuleCode","XLA_ADR_RULE_DETAIL.SegmentRuleTypeCode","XLA_ADR_RULE_DETAIL.UserSequence","AmbContextCode","AccountingLineCode","AccountingLineTypeCode","EntityCode","EventClassCode","UserSequence","ApplicationShortName","SegmentRuleCode","SegmentRuleTypeCode","UserSequence1","DescriptionCode","DescriptionTypeCode","UserSequence2","ApplicationShortNameXLA1","ApplicationShortNameXLA2","BracketLeftCode","BracketRightCode","CreatedBy","CreationDate","FlexfieldSegmentCode","IndependentValueConstant","LastUpdateDate","LastUpdateLogin","LastUpdatedBy","LineOperatorCode","LogicalOperatorCode","SourceCode","SourceTypeCode","SourceOriginCode","ValueConstant","ValueFlexfieldSegmentCode","ValueSourceCode","ValueSourceTypeCode","ValueTypeCode","ValueSourceOriginCode","SourceAppShortName","ValueSourceAppShortName","AmbContextCode1","ApplicationShortName1","AmbContextCode2","ApplicationShortName2","ApplicationShortNameXLA","SourceAppShortNameXLA","ValueSourceAppShortNameXLA"
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","484","DEFAULT","","","","","10","","SFS_ORIGIN_NA_DR","C","484","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.509","","","2022/04/29 23:24:25.359","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","E","A","FRED_FUND_ID","S","","4","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","484","DEFAULT","","","","","20","","SFS_ORIGIN_NA_DR","C","484","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.513","","","2022/04/29 23:24:25.361","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","E","A","SERVICER_ID","S","","79","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","484","DEFAULT","","","","","30","","SFS_ORIGIN_NA_DR","C","484","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.516","","","2022/04/29 23:24:25.362","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","E","A","FRED_PRODUCT","S","","FLEX_LOAN","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","485","DEFAULT","","","","","10","","SFS_ORIGIN_NA_DR","C","485","","","","SFS_LENDING","","(","","satish@squareup.com","2022/04/29 23:24:20.528","","","2022/04/29 23:24:25.363","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","E","A","FRED_FUND_ID","S","","50","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","485","DEFAULT","","","","","20","","SFS_ORIGIN_NA_DR","C","485","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.532","","","2022/04/29 23:24:25.364","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","D","A","FRED_ACCOUNT_TYPE","S","","REVENUE","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","485","DEFAULT","","","","","30","","SFS_ORIGIN_NA_DR","C","485","","","","SFS_LENDING","","",")","satish@squareup.com","2022/04/29 23:24:20.537","","","2022/04/29 23:24:25.365","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","D","A","FRED_TRANSACTION_TYPE","S","","INTERCOMPANY_SERVICING_FEE","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","485","DEFAULT","","","","","40","","SFS_ORIGIN_NA_DR","C","485","","","","SFS_LENDING","","(","","satish@squareup.com","2022/04/29 23:24:20.541","","","2022/04/29 23:24:25.368","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","E","A","FRED_FUND_ID","S","","50","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","485","DEFAULT","","","","","50","","SFS_ORIGIN_NA_DR","C","485","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.546","","","2022/04/29 23:24:25.369","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","D","A","FRED_ACCOUNT_TYPE","S","","CASH_IN_TRANSIT","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","485","DEFAULT","","","","","60","","SFS_ORIGIN_NA_DR","C","485","","","","SFS_LENDING","","",")","satish@squareup.com","2022/04/29 23:24:20.55","","","2022/04/29 23:24:25.371","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","D","A","FRED_TRANSACTION_TYPE","S","","PLAN_PAYMENT","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","485","DEFAULT","","","","","70","","SFS_ORIGIN_NA_DR","C","485","","","","SFS_LENDING","","(","","satish@squareup.com","2022/04/29 23:24:20.554","","","2022/04/29 23:24:25.372","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","E","A","FRED_FUND_ID","S","","50","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","485","DEFAULT","","","","","80","","SFS_ORIGIN_NA_DR","C","485","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.558","","","2022/04/29 23:24:25.373","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","D","A","FRED_ACCOUNT_TYPE","S","","LOAN_RECEIVABLE","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","485","DEFAULT","","","","","90","","SFS_ORIGIN_NA_DR","C","485","","","","SFS_LENDING","","",")","satish@squareup.com","2022/04/29 23:24:20.562","","","2022/04/29 23:24:25.374","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","D","A","FRED_TRANSACTION_TYPE","S","","PLAN_PAYMENT_PREPAY","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","485","DEFAULT","","","","","100","","SFS_ORIGIN_NA_DR","C","485","","","","SFS_LENDING","","(","","satish@squareup.com","2022/04/29 23:24:20.566","","","2022/04/29 23:24:25.375","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","E","A","FRED_FUND_ID","S","","50","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","485","DEFAULT","","","","","110","","SFS_ORIGIN_NA_DR","C","485","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.569","","","2022/04/29 23:24:25.377","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","D","A","FRED_ACCOUNT_TYPE","S","","CASH","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","485","DEFAULT","","","","","120","","SFS_ORIGIN_NA_DR","C","485","","","","SFS_LENDING","","",")","satish@squareup.com","2022/04/29 23:24:20.575","","","2022/04/29 23:24:25.378","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","D","","FRED_TRANSACTION_TYPE","S","","PLAN_ADVANCE","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","486","DEFAULT","","","","","100","","SFS_ORIGIN_NA_DR","C","486","","","","SFS_LENDING","","",")","satish@squareup.com","2022/11/30 20:26:25.763","","","2022/11/30 20:26:27.897","EEB6C02BB7AFAD56E0539696500AA0BD","satish@squareup.com","E","","FRED_TRANSACTION_TYPE","S","","SERVICING_FEE","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","486","DEFAULT","","","","","10","","SFS_ORIGIN_NA_DR","C","486","","","","SFS_LENDING","","(","","satish@squareup.com","2022/04/29 23:24:20.589","","","2022/04/29 23:24:25.382","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","E","O","FRED_FUND_ID","S","","67","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","486","DEFAULT","","","","","20","","SFS_ORIGIN_NA_DR","C","486","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.594","","","2022/04/29 23:24:25.396","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","E","O","FRED_FUND_ID","S","","69","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","486","DEFAULT","","","","","30","","SFS_ORIGIN_NA_DR","C","486","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.598","","","2022/04/29 23:24:25.398","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","E","O","FRED_FUND_ID","S","","70","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","486","DEFAULT","","","","","40","","SFS_ORIGIN_NA_DR","C","486","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.602","","","2022/04/29 23:24:25.4","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","E","O","FRED_FUND_ID","S","","71","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","486","DEFAULT","","","","","50","","SFS_ORIGIN_NA_DR","C","486","","","","SFS_LENDING","","",")","satish@squareup.com","2022/04/29 23:24:20.605","","","2022/04/29 23:24:25.402","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","E","A","FRED_FUND_ID","S","","79","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","486","DEFAULT","","","","","60","","SFS_ORIGIN_NA_DR","C","486","","","","SFS_LENDING","","(",")","satish@squareup.com","2022/04/29 23:24:20.608","","","2022/04/29 23:24:25.404","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","E","A","SERVICER_ID","S","","79","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","486","DEFAULT","","","","","70","","SFS_ORIGIN_NA_DR","C","486","","","","SFS_LENDING","","(","","satish@squareup.com","2022/04/29 23:24:20.611","","","2022/04/29 23:24:25.405","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","E","O","FRED_TRANSACTION_TYPE","S","","INTERCOMPANY_SERVICING_FEE","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","486","DEFAULT","","","","","80","","SFS_ORIGIN_NA_DR","C","486","","","","SFS_LENDING","","(","","satish@squareup.com","2022/04/29 23:24:20.615","","","2022/11/30 20:26:27.894","EEB6C02BB7AFAD56E0539696500AA0BD","satish@squareup.com","E","A","FRED_TRANSACTION_TYPE","S","","SERVICING_TRANSFER","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","486","DEFAULT","","","","","90","","SFS_ORIGIN_NA_DR","C","486","","","","SFS_LENDING","","",")","satish@squareup.com","2022/04/29 23:24:20.619","","","2022/11/30 20:26:27.895","EEB6C02BB7AFAD56E0539696500AA0BD","satish@squareup.com","D","O","FRED_FUND_ID","S","","71","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","487","DEFAULT","","","","","10","","SFS_ORIGIN_NA_DR","C","487","","","","SFS_LENDING","","(","","satish@squareup.com","2022/04/29 23:24:20.632","","","2022/04/29 23:24:25.409","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","D","A","FRED_FUND_ID","S","","67","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","487","DEFAULT","","","","","20","","SFS_ORIGIN_NA_DR","C","487","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.638","","","2022/04/29 23:24:25.41","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","D","A","FRED_FUND_ID","S","","69","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","487","DEFAULT","","","","","30","","SFS_ORIGIN_NA_DR","C","487","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.641","","","2022/04/29 23:24:25.411","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","D","A","FRED_FUND_ID","S","","70","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","487","DEFAULT","","","","","40","","SFS_ORIGIN_NA_DR","C","487","","","","SFS_LENDING","","",")","satish@squareup.com","2022/04/29 23:24:20.644","","","2022/04/29 23:24:25.412","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","D","A","FRED_FUND_ID","S","","71","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","487","DEFAULT","","","","","50","","SFS_ORIGIN_NA_DR","C","487","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.649","","","2022/04/29 23:24:25.414","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","E","A","SERVICER_ID","S","","79","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","487","DEFAULT","","","","","60","","SFS_ORIGIN_NA_DR","C","487","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.654","","","2022/04/29 23:24:25.415","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","E","A","FRED_PRODUCT","S","","FLEX_LOAN","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","487","DEFAULT","","","","","70","","SFS_ORIGIN_NA_DR","C","487","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.657","","","2022/04/29 23:24:25.416","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","E","A","FRED_ACCOUNT_TYPE","S","","CASH","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","487","DEFAULT","","","","","80","","SFS_ORIGIN_NA_DR","C","487","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.66","","","2022/04/29 23:24:25.417","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","E","A","FRED_TRANSACTION_TYPE","S","","SALE_PAYMENT","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","487","DEFAULT","","","","","90","","SFS_ORIGIN_NA_DR","C","487","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.664","","","2022/04/29 23:24:25.419","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","E","","REASON_CODE","S","","SALE","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","488","DEFAULT","","","","","10","","SFS_ORIGIN_NA_DR","C","488","","","","SFS_LENDING","","(","","satish@squareup.com","2022/04/29 23:24:20.676","","","2022/04/29 23:24:25.42","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","D","A","FRED_FUND_ID","S","","67","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","488","DEFAULT","","","","","20","","SFS_ORIGIN_NA_DR","C","488","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.679","","","2022/04/29 23:24:25.421","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","D","A","FRED_FUND_ID","S","","69","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","488","DEFAULT","","","","","30","","SFS_ORIGIN_NA_DR","C","488","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.682","","","2022/04/29 23:24:25.422","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","D","A","FRED_FUND_ID","S","","70","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","488","DEFAULT","","","","","40","","SFS_ORIGIN_NA_DR","C","488","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.686","","","2022/04/29 23:24:25.424","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","D","A","FRED_FUND_ID","S","","71","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","488","DEFAULT","","","","","50","","SFS_ORIGIN_NA_DR","C","488","","","","SFS_LENDING","","",")","satish@squareup.com","2022/04/29 23:24:20.689","","","2022/04/29 23:24:25.425","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","D","A","FRED_FUND_ID","S","","79","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","488","DEFAULT","","","","","60","","SFS_ORIGIN_NA_DR","C","488","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.692","","","2022/04/29 23:24:25.426","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","E","A","SERVICER_ID","S","","79","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","488","DEFAULT","","","","","70","","SFS_ORIGIN_NA_DR","C","488","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.695","","","2022/04/29 23:24:25.427","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","E","A","FRED_PRODUCT","S","","FLEX_LOAN","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","488","DEFAULT","","","","","80","","SFS_ORIGIN_NA_DR","C","488","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.698","","","2022/04/29 23:24:25.428","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","E","A","FRED_ACCOUNT_TYPE","S","","REVENUE","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","488","DEFAULT","","","","","90","","SFS_ORIGIN_NA_DR","C","488","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.702","","","2022/04/29 23:24:25.429","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","E","","REASON_CODE","S","","EFFECTIVEINTERESTREVENUE","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","489","DEFAULT","","","","","10","","SFS_ORIGIN_NA_DR","C","489","","","","SFS_LENDING","","(","","satish@squareup.com","2022/04/29 23:24:20.715","","","2022/04/29 23:24:25.43","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","D","A","FRED_FUND_ID","S","","67","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","489","DEFAULT","","","","","20","","SFS_ORIGIN_NA_DR","C","489","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.718","","","2022/04/29 23:24:25.431","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","D","A","FRED_FUND_ID","S","","69","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","489","DEFAULT","","","","","30","","SFS_ORIGIN_NA_DR","C","489","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.721","","","2022/04/29 23:24:25.432","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","D","A","FRED_FUND_ID","S","","70","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","489","DEFAULT","","","","","40","","SFS_ORIGIN_NA_DR","C","489","","","","SFS_LENDING","","",")","satish@squareup.com","2022/04/29 23:24:20.724","","","2022/04/29 23:24:25.433","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","D","A","FRED_FUND_ID","S","","71","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","489","DEFAULT","","","","","50","","SFS_ORIGIN_NA_DR","C","489","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.727","","","2022/04/29 23:24:25.434","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","E","A","SERVICER_ID","S","","79","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","489","DEFAULT","","","","","60","","SFS_ORIGIN_NA_DR","C","489","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.729","","","2022/04/29 23:24:25.437","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","E","A","FRED_PRODUCT","S","","FLEX_LOAN","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","489","DEFAULT","","","","","70","","SFS_ORIGIN_NA_DR","C","489","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.732","","","2022/04/29 23:24:25.438","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","E","","FRED_ACCOUNT_TYPE","S","","FUTURE_REVENUE","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","490","DEFAULT","","","","","10","","SFS_ORIGIN_NA_DR","C","490","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.743","","","2022/04/29 23:24:25.439","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","E","A","SERVICER_ID","S","","79","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_NA_DR","C","DEFAULT","","SFS_ORIGIN_NA_DR","C","490","DEFAULT","","","","","20","","SFS_ORIGIN_NA_DR","C","490","","","","SFS_LENDING","","","","satish@squareup.com","2022/04/29 23:24:20.747","","","2022/04/29 23:24:25.44","DDD3968AB00C48C2E053A162500AC9FD","satish@squareup.com","E","A","FRED_PRODUCT","S","","FLEX_LOAN","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
